Sale ID,Receipt Number,Date,Cashier,Branch,Meal,Dish,Product,Quantity,Price,Subtotal,Total Amount,Tax,Amount Paid,Change,Cash Type,Staff
70113,68475,2025-08-29,yvandrayvie,,Tea,,1,0.5,0.5,0.5,0.08,1.0,0.5,solid-cash,False
70114,68476,2025-08-29,yvandrayvie,,Tea,,1,0.5,0.5,0.5,0.08,1.0,0.5,solid-cash,False
70115,68477,2025-08-29,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70116,68478,2025-08-29,yvandrayvie,,Tea,,1,0.5,0.5,0.5,0.08,1.0,0.5,solid-cash,False
70117,68479,2025-08-29,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70118,68480,2025-08-29,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70119,68481,2025-08-29,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.5,0.23,1.5,0.0,solid-cash,False
70119,68481,2025-08-29,yvandrayvie,,,Pepsi coke,1,0.5,0.5,1.5,0.23,1.5,0.0,solid-cash,False
70120,68482,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70121,68483,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70122,68484,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,3.0,0.45,3.0,0.0,solid-cash,False
70122,68484,2025-08-29,yvandrayvie,,Pork Stew,,1,1.5,1.5,3.0,0.45,3.0,0.0,solid-cash,False
70122,68484,2025-08-29,yvandrayvie,,,Pepsi coke,1,0.5,0.5,3.0,0.45,3.0,0.0,solid-cash,False
70123,68485,2025-08-29,yvandrayvie,Pork Stew & Rice,,,2,2.0,4.0,4.0,0.6,4.0,0.0,solid-cash,False
70124,68486,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70125,68487,2025-08-29,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
70125,68487,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
70126,68488,2025-08-29,yvandrayvie,,,King size,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
70127,68489,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70128,68490,2025-08-29,yvandrayvie,,Tea,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
70129,68491,2025-08-29,yvandrayvie,,Bread,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
70130,68492,2025-08-29,yvandrayvie,,Bread,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
70131,68493,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70132,68494,2025-08-29,yvandrayvie,Pork Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
70133,68495,2025-08-29,yvandrayvie,Pork Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
70134,68496,2025-08-29,yvandrayvie,,Bread,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
70135,68497,2025-08-29,yvandrayvie,,Tea,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
70136,68498,2025-08-29,yvandrayvie,,Bread,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
70137,68499,2025-08-29,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70138,68500,2025-08-29,yvandrayvie,1/4 Chicken & Rice,,,1,3.5,3.5,3.5,0.53,20.0,0.0,solid-cash,False
70139,68501,2025-08-29,yvandrayvie,,Baked Potatoes,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70140,68502,2025-08-29,yvandrayvie,Beef Stew & Rice,,,1,2.0,2.0,2.0,0.3,2.0,0.0,solid-cash,False
70141,68503,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70142,68504,2025-08-29,yvandrayvie,1/4 Chicken & Rice,,,1,3.5,3.5,3.5,0.53,3.5,0.0,solid-cash,False
70143,68505,2025-08-29,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70144,68506,2025-08-29,yvandrayvie,,Bread,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
70145,68507,2025-08-29,yvandrayvie,,Bread,,1,0.5,0.5,0.5,0.08,0.5,0.0,solid-cash,False
70146,68508,2025-08-29,yvandrayvie,,Small Chips,,6,1.0,6.0,6.0,0.9,6.0,0.0,solid-cash,False
70147,68509,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
70148,68510,2025-08-29,yvandrayvie,,Beef Burger BB,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
70148,68510,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,2.0,0.3,2.0,0.0,solid-cash,False
70149,68511,2025-08-29,yvandrayvie,,Rice neDovi,,3,1.0,3.0,3.0,0.45,3.0,0.0,solid-cash,False
70150,68512,2025-08-29,yvandrayvie,,Small Chips,,1,1.0,1.0,1.0,0.15,1.0,0.0,solid-cash,False
